geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo0,2023-11-13,896008.0,859122.0,896377.0,519306.0,-2.5083714,2.4061527,9961.831,9822.8545,10704.744,6107.354,11848887.0,0.035289615,487878.0,319682.0,1.6244456
Geo0,2023-11-20,919742.0,700185.0,347307.0,717614.0,1.3086464,0.44905764,10225.706,8005.633,4147.6216,8439.576,12930333.0,0.034533683,487878.0,376178.0,1.9076447
Geo0,2023-11-27,622350.0,470403.0,372833.0,614702.0,-3.1048484,-1.9838996,6919.2974,5378.3984,4452.459,7229.269,7753259.5,0.035378095,487878.0,349477.0,1.7589197
Geo0,2023-12-04,1142283.0,644073.0,540838.0,821041.0,-0.13339391,-4.0313315,12699.921,7364.071,6458.814,9655.94,8016233.0,0.034505975,487878.0,397368.0,2.066198
Geo0,2023-12-11,565853.0,421692.0,0.0,807203.0,2.270694,-0.5270281,6291.1626,4821.456,0.0,9493.197,10942032.0,0.034729805,487878.0,394292.0,2.0472214
Geo0,2023-12-18,1536065.0,1136089.0,335810.0,639744.0,-3.6641178,3.077084,17077.996,12989.583,4010.3215,7523.778,13969551.0,0.03488079,487878.0,356214.0,1.7959541
Geo0,2023-12-25,1065490.0,689745.0,868802.0,95174.0,-1.6590128,5.059243,11846.135,7886.266,10375.437,1119.3041,13888274.0,0.03464926,487878.0,86686.0,1.0979166
Geo0,2024-01-01,1211774.0,1173873.0,0.0,0.0,5.772514,-1.41901,13472.523,13421.591,0.0,0.0,11532075.0,0.03524379,487878.0,0.0,0.0
Geo0,2024-01-08,836566.0,305098.0,407998.0,944580.0,2.5023575,-0.8181114,9300.954,3488.3674,4872.4077,11108.835,9297790.0,0.03494015,487878.0,417418.0,2.2629116
Geo0,2024-01-15,1269842.0,1263794.0,509309.0,988408.0,2.137631,1.594866,14118.124,14449.711,6082.287,11624.278,11967258.0,0.035373602,487878.0,423709.0,2.332752
Geo1,2021-01-25,3032312.0,1231404.0,763501.0,20011.0,-4.5076785,1.479211,33713.293,14079.377,9117.907,235.3415,19017426.0,0.035492502,941246.6,19663.0,1.0176982
Geo1,2021-02-01,2785805.0,1548845.0,1290322.0,427115.0,-2.4102066,-3.5134258,30972.625,17708.87,15409.327,5023.132,12329214.0,0.035228048,941246.6,342536.0,1.24692
Geo1,2021-02-08,2811866.0,1705897.0,993765.0,557068.0,-3.9525568,-1.6912923,31262.371,19504.54,11867.774,6551.458,14298232.0,0.035255168,941246.6,419896.0,1.3266809
Geo1,2021-02-15,3515180.0,754806.0,678375.0,900085.0,1.8610051,5.9785037,39081.83,8630.147,8101.313,10585.546,29734994.0,0.03459051,941246.6,579996.0,1.5518814
Geo1,2021-02-22,1612406.0,1569896.0,326461.0,2242924.0,0.28868115,4.8722363,17926.756,17949.559,3898.6736,26378.148,27560232.0,0.0353685,941246.6,854186.0,2.6258028
Geo1,2021-03-01,1911401.0,1240245.0,1689534.0,827488.0,-0.91950536,-1.6942387,21250.986,14180.461,20176.81,9731.762,20612330.0,0.03537259,941246.6,550328.0,1.503627
Geo1,2021-03-08,2046664.0,1466532.0,1373549.0,782674.0,2.5660162,1.1235588,22754.844,16767.736,16403.244,9204.722,26163464.0,0.03476148,941246.6,531661.0,1.4721298
Geo1,2021-03-15,559277.0,403517.0,1241221.0,355922.0,-0.38393307,-7.054786,6218.051,4613.651,14822.951,4185.859,9493930.0,0.034719102,941246.6,296358.0,1.2009866
Geo1,2021-03-22,2409120.0,569856.0,1995896.0,695402.0,0.31273302,0.33130604,26784.635,6515.504,23835.457,8178.35,18823368.0,0.035206467,941246.6,491182.0,1.4157726
Geo1,2021-03-29,2546191.0,1139849.0,1035613.0,225563.0,4.1193466,-1.0071052,28308.594,13032.574,12367.532,2652.7578,24053022.0,0.035467096,941246.6,200726.0,1.1237358
Geo1,2021-04-05,2894123.0,1442098.0,857489.0,874463.0,2.8575883,0.3081955,32176.906,16488.367,10240.334,10284.216,23519060.0,0.034912422,941246.6,569105.0,1.5365583
Geo1,2021-04-12,2470216.0,1392119.0,1509329.0,1084496.0,-2.310902,6.1883698,27463.902,15916.927,18024.76,12754.332,26154282.0,0.03495161,941246.6,643800.0,1.6845231
Geo1,2021-04-19,2508437.0,1139802.0,1455654.0,809603.0,1.4276726,3.7899652,27888.844,13032.036,17383.76,9521.423,26052484.0,0.034616183,941246.6,542594.0,1.4920973
Geo1,2021-04-26,2779048.0,920278.0,1070493.0,237253.0,0.9909026,-2.6506062,30897.5,10522.088,12784.078,2790.2393,17402292.0,0.03490221,941246.6,209379.0,1.133127
Geo1,2021-05-03,2082271.0,1949653.0,1686670.0,133759.0,-3.4575539,-1.4804069,23150.723,22291.547,20142.607,1573.087,14088379.0,0.034501888,941246.6,124602.0,1.07349
Geo1,2021-05-10,178665.0,1437356.0,552660.0,1210568.0,3.4835954,0.7938943,1986.4004,16434.148,6599.995,14237.015,21292882.0,0.035223417,941246.6,681118.0,1.7773249
Geo1,2021-05-17,1997554.0,1078754.0,1360052.0,84086.0,2.8223357,8.156311,22208.838,12334.038,16242.06,988.9024,30409256.0,0.03501414,941246.6,80474.0,1.0448841
Geo1,2021-05-24,3041487.0,2480846.0,1399950.0,1657961.0,2.1953325,-1.4919711,33815.3,28364.992,16718.531,19498.629,17765340.0,0.034744117,941246.6,780050.0,2.1254547
Geo1,2021-05-31,1955134.0,1417267.0,519930.0,1210512.0,-0.73888147,-1.1643982,21737.21,16204.459,6209.1255,14236.356,19137430.0,0.034708094,941246.6,681267.0,1.776854
Geo1,2021-06-07,2376403.0,1054510.0,694554.0,1187875.0,-4.6838007,-1.9233489,26420.887,12056.842,8294.526,13970.132,14982336.0,0.035193823,941246.6,675538.0,1.7584133
Geo1,2021-06-14,1987440.0,800770.0,2112253.0,1466177.0,4.4527946,-0.65199804,22096.39,9155.682,25225.02,17243.133,23223224.0,0.035029672,941246.6,743090.0,1.9730814
Geo1,2021-06-21,2104902.0,884224.0,656028.0,0.0,-0.14349537,7.1869574,23402.334,10109.86,7834.44,0.0,27900968.0,0.035141237,941246.6,0.0,0.0
Geo1,2021-06-28,2646446.0,796731.0,1282708.0,1201482.0,0.052451447,-1.8991238,29423.23,9109.501,15318.399,14130.158,16885728.0,0.035099607,941246.6,678453.0,1.7709141
Geo1,2021-07-05,2449328.0,1661647.0,540186.0,2102215.0,2.8282082,4.224358,27231.668,18998.602,6451.0273,24723.326,27347910.0,0.035044942,941246.6,840432.0,2.5013504
Geo1,2021-07-12,1224227.0,65755.0,737367.0,1496805.0,2.8119388,6.826626,13610.976,751.81616,8805.81,17603.336,30253920.0,0.035154626,941246.6,749581.0,1.9968556
Geo1,2021-07-19,2558408.0,671636.0,1484897.0,232250.0,1.7961478,1.7876277,28444.422,7679.2153,17732.986,2731.4011,19286954.0,0.035439517,941246.6,205491.0,1.1302198
Geo1,2021-07-26,355900.0,436386.0,1685829.0,1110905.0,0.5255798,2.05537,3956.9019,4989.4614,20132.564,13064.918,22327158.0,0.035379928,941246.6,652118.0,1.7035338
Geo1,2021-08-02,1324505.0,1957821.0,1616108.0,715204.0,0.74148494,-0.43192855,14725.868,22384.936,19299.94,8411.233,24074982.0,0.034959164,941246.6,500268.0,1.4296417
Geo1,2021-08-09,3129546.0,2249412.0,1516743.0,247287.0,-5.0728908,-1.3796782,34794.344,25718.87,18113.299,2908.2454,17071090.0,0.034504328,941246.6,216618.0,1.141581
Geo1,2021-08-16,2211464.0,1289212.0,1000385.0,1709324.0,-1.9973311,-1.1614795,24587.092,14740.33,11946.832,20102.688,15818161.0,0.03524422,941246.6,787832.0,2.1696556
Geo1,2021-08-23,2475294.0,1442576.0,505559.0,583115.0,-5.145817,-0.5036781,27520.36,16493.832,6037.504,6857.7866,13913983.0,0.034671187,941246.6,435100.0,1.3401861
Geo1,2021-08-30,1296390.0,1394672.0,951766.0,862977.0,-0.83973265,1.9668521,14413.285,15946.117,11366.212,10149.134,22179686.0,0.03494542,941246.6,565469.0,1.5261261
Geo1,2021-09-06,1293329.0,743040.0,0.0,0.0,0.8098558,5.7039914,14379.253,8495.62,0.0,0.0,25490102.0,0.034635026,941246.6,0.0,0.0
Geo1,2021-09-13,1395081.0,1233273.0,1620371.0,1148312.0,1.4742777,-0.44413787,15510.533,14100.746,19350.85,13504.847,20909544.0,0.035191555,941246.6,663329.0,1.7311349
Geo1,2021-09-20,1829034.0,2482745.0,1010301.0,874132.0,-7.054083,2.436866,20335.23,28386.705,12065.251,10280.323,19291926.0,0.035065744,941246.6,570166.0,1.5331184
Geo1,2021-09-27,1707362.0,1672029.0,411811.0,344488.0,-1.0487244,0.34245652,18982.479,19117.305,4917.9434,4051.3882,17506338.0,0.03481845,941246.6,288969.0,1.1921278
Geo1,2021-10-04,2488872.0,1741824.0,211998.0,1229233.0,-1.7127323,0.5460926,27671.318,19915.312,2531.7297,14456.526,18203972.0,0.03545767,941246.6,686508.0,1.7905589
Geo1,2021-10-11,2396645.0,1595447.0,1456414.0,180124.0,0.007075282,-0.045119256,26645.938,18241.697,17392.836,2118.3677,21742626.0,0.034918495,941246.6,163717.0,1.1002157
Geo1,2021-10-18,2637698.0,1439577.0,1186488.0,0.0,2.9711485,-1.0002497,29325.969,16459.543,14169.317,0.0,22832948.0,0.034578945,941246.6,0.0,0.0
Geo1,2021-10-25,2866904.0,2047072.0,845159.0,969420.0,1.852905,0.37250322,31874.285,23405.396,10093.087,11400.968,27497074.0,0.034884322,941246.6,605606.0,1.6007438
Geo1,2021-11-01,1163007.0,720705.0,1534850.0,1220102.0,-2.7091045,0.32992595,12930.331,8240.25,18329.537,14349.141,17475368.0,0.03493394,941246.6,683513.0,1.7850457
Geo1,2021-11-08,1782679.0,1590080.0,1433609.0,1007857.0,-0.19912773,-0.5371397,19819.854,18180.334,17120.494,11853.011,22168390.0,0.03537471,941246.6,618814.0,1.6286913
Geo1,2021-11-15,903748.0,697452.0,751544.0,0.0,2.7199054,-2.5350018,10047.885,7974.385,8975.114,0.0,18086178.0,0.035026416,941246.6,0.0,0.0
Geo1,2021-11-22,2682584.0,1456866.0,711907.0,906057.0,0.10474259,7.8363433,29825.012,16657.219,8501.76,10655.78,31379544.0,0.03515459,941246.6,582078.0,1.5565903
Geo1,2021-11-29,1701766.0,742232.0,0.0,1501379.0,3.7997894,-5.8951707,18920.262,8486.382,0.0,17657.129,14911101.0,0.035258714,941246.6,749975.0,2.0019054
Geo1,2021-12-06,2425028.0,1856327.0,1200395.0,1687059.0,-1.2065201,-2.7254622,26961.5,21224.494,14335.397,19840.838,18509078.0,0.034944125,941246.6,784158.0,2.1514275
Geo1,2021-12-13,2133579.0,868550.0,477117.0,384034.0,0.28465527,2.5472097,23721.166,9930.65,5697.843,4516.473,21550158.0,0.03517377,941246.6,314948.0,1.2193569
Geo1,2021-12-20,945588.0,1863368.0,2297858.0,468689.0,3.7568822,-0.27894726,10513.0625,21304.998,27441.559,5512.0674,23408436.0,0.035133436,941246.6,368690.0,1.2712278
Geo1,2021-12-27,928533.0,2116498.0,959824.0,103841.0,-1.0852287,-2.6166582,10323.445,24199.186,11462.442,1221.2333,14644883.0,0.03503535,941246.6,98161.0,1.0578641
Geo1,2022-01-03,2200733.0,1977381.0,284118.0,1291206.0,0.76679873,-3.0759609,24467.785,22608.576,3393.0037,15185.367,20004334.0,0.034722343,941246.6,702398.0,1.8382826
Geo1,2022-01-10,2269365.0,1552134.0,1768888.0,0.0,3.4085531,-3.2466288,25230.836,17746.475,21124.475,0.0,22484780.0,0.034975946,941246.6,0.0,0.0
Geo1,2022-01-17,2619668.0,1053713.0,892680.0,1280035.0,-1.5479116,-0.94979084,29125.512,12047.7295,10660.594,15053.989,21006388.0,0.034653734,941246.6,698705.0,1.8320106
Geo1,2022-01-24,1938859.0,2222111.0,1297119.0,567515.0,-2.7865546,1.0462588,21556.266,25406.72,15490.498,6674.3213,18948412.0,0.03510634,941246.6,426036.0,1.3320823
Geo1,2022-01-31,1645947.0,1503869.0,0.0,721.0,-1.1932487,-0.024348373,18299.666,17194.63,0.0,8.479398,21571472.0,0.03542735,941246.6,735.0,0.9809524
Geo1,2022-02-07,1648358.0,1357323.0,1230411.0,708542.0,-7.6876364,-3.834016,18326.47,15519.084,14693.855,8332.884,10444694.0,0.0351297,941246.6,498132.0,1.4223981
Geo1,2022-02-14,2321366.0,1084877.0,1930578.0,320596.0,4.8690634,-0.745379,25808.984,12404.046,23055.414,3770.4036,23685346.0,0.03465506,941246.6,271395.0,1.1812893
Geo1,2022-02-21,2967412.0,0.0,468896.0,530567.0,2.4387043,1.6813726,32991.734,0.0,5599.6655,6239.79,17671142.0,0.034836683,941246.6,405671.0,1.3078752
Geo1,2022-02-28,2224794.0,508896.0,670943.0,1537230.0,8.006062,3.0652437,24735.295,5818.5117,8012.558,18078.758,28375592.0,0.034533262,941246.6,757640.0,2.0289714
Geo1,2022-03-07,2931568.0,710707.0,1907043.0,681702.0,-3.2505991,1.4802794,32593.22,8125.937,22774.354,8017.2295,19855610.0,0.035397828,941246.6,485072.0,1.4053625
Geo1,2022-03-14,1868833.0,1774325.0,1234588.0,825975.0,1.9341404,1.6308064,20777.715,20286.916,14743.738,9713.968,23886764.0,0.034683753,941246.6,549624.0,1.5028001
Geo1,2022-03-21,1502840.0,2424784.0,1344431.0,298260.0,2.234096,1.3648305,16708.6,27724.002,16055.51,3507.7188,21890622.0,0.03514768,941246.6,256096.0,1.1646414
Geo1,2022-03-28,1728121.0,0.0,1289682.0,1176948.0,-4.066938,-2.0279336,19213.277,0.0,15401.685,13841.623,9210424.0,0.03545726,941246.6,671725.0,1.7521278
Geo1,2022-04-04,2353290.0,2103966.0,1040995.0,897842.0,3.3222451,1.8696728,26163.916,24055.898,12431.806,10559.167,23339006.0,0.035326824,941246.6,578117.0,1.5530455
Geo1,2022-04-11,2821250.0,2437220.0,353148.0,1879029.0,-0.9939997,-3.4379015,31366.703,27866.191,4217.376,22098.521,19091844.0,0.034647673,941246.6,813768.0,2.3090475
Geo1,2022-04-18,2346276.0,849807.0,881404.0,1015350.0,4.3218884,-1.1080334,26085.936,9716.351,10525.933,11941.133,22752242.0,0.035464015,941246.6,621022.0,1.6349663
Geo1,2022-04-25,1586698.0,3448658.0,1732843.0,712143.0,0.7837913,-0.052820418,17640.934,39430.566,20694.016,8375.234,22149106.0,0.03511494,941246.6,499160.0,1.4266828
Geo1,2022-05-02,2249435.0,296274.0,931133.0,1820110.0,2.9499454,-3.2128477,25009.254,3387.4775,11119.808,21405.6,19012928.0,0.035106655,941246.6,805158.0,2.2605624
Geo1,2022-05-09,770180.0,2722178.0,804394.0,1718448.0,3.2492244,3.5430593,8562.874,31124.285,9606.262,20209.992,24480298.0,0.035423163,941246.6,789646.0,2.176226
Geo1,2022-05-16,2954207.0,1362653.0,1787083.0,1724624.0,-1.7608278,-3.773806,32844.92,15580.024,21341.764,20282.625,18945204.0,0.035429373,941246.6,790710.0,2.1811082
Geo1,2022-05-23,1575798.0,1083054.0,841534.0,1426124.0,1.9314716,-2.0269794,17519.748,12383.203,10049.796,16772.084,22581118.0,0.0353158,941246.6,733762.0,1.9435785
Geo1,2022-05-30,1693359.0,879113.0,0.0,863827.0,-0.46599168,-1.3517108,18826.793,10051.424,0.0,10159.13,16259116.0,0.03487087,941246.6,565656.0,1.5271243
Geo1,2022-06-06,1434852.0,1669575.0,1189895.0,0.0,2.95166,4.2920218,15952.708,19089.248,14210.005,0.0,24748262.0,0.03527586,941246.6,0.0,0.0
Geo1,2022-06-13,1472404.0,1745990.0,1400914.0,1809020.0,-1.123253,-4.8820224,16370.212,19962.945,16730.043,21275.174,13084960.0,0.034528524,941246.6,803422.0,2.2516437
Geo1,2022-06-20,1845628.0,1536010.0,975018.0,580608.0,1.0702746,-0.08370596,20519.723,17562.12,11643.893,6828.3027,20354898.0,0.034857947,941246.6,432700.0,1.3418257
Geo1,2022-06-27,2410846.0,1138718.0,753784.0,825708.0,-0.1805585,-0.78976405,26803.824,13019.643,9001.865,9710.827,14875951.0,0.035445437,941246.6,549969.0,1.5013719
Geo1,2022-07-04,2322725.0,1490352.0,1020328.0,1309884.0,-3.3615997,0.38661262,25824.094,17040.084,12184.996,15405.031,17614042.0,0.034595396,941246.6,708060.0,1.8499619
Geo1,2022-07-11,2322221.0,994675.0,380266.0,1006796.0,-1.433546,3.252356,25818.49,11372.713,4541.2256,11840.532,20634350.0,0.034706894,941246.6,618339.0,1.6282266
Geo1,2022-07-18,2379992.0,2136997.0,1036526.0,977100.0,0.72362375,-1.7147052,26460.79,24433.562,12378.436,11491.289,21332852.0,0.035329502,941246.6,608820.0,1.6049079
Geo1,2022-07-25,2509590.0,366604.0,1880359.0,2221751.0,-0.08604251,3.9346411,27901.662,4191.602,22455.688,26129.14,22789146.0,0.034735236,941246.6,852227.0,2.6069944
Geo1,2022-08-01,1477737.0,685217.0,1253602.0,665476.0,0.59328616,3.4278336,16429.504,7834.4946,14970.809,7826.402,22190138.0,0.035190366,941246.6,476846.0,1.3955785
Geo1,2022-08-08,1627948.0,2682926.0,769127.0,1615727.0,3.8400922,0.4459953,18099.553,30675.494,9185.095,19001.932,25705520.0,0.03539647,941246.6,771718.0,2.0936754
Geo1,2022-08-15,2714312.0,1719869.0,1644129.0,0.0,4.017273,1.8591375,30177.766,19664.29,19634.572,0.0,27599576.0,0.034763284,941246.6,0.0,0.0
Geo1,2022-08-22,2258990.0,2260680.0,1685234.0,362595.0,-4.036255,-4.26591,25115.488,25847.703,20125.459,4264.3374,14077793.0,0.035413742,941246.6,300640.0,1.206077
Geo1,2022-08-29,2281079.0,3036309.0,378050.0,282949.0,5.3257675,-2.6827507,25361.074,34715.934,4514.7617,3327.652,19670254.0,0.03537908,941246.6,243959.0,1.159822
Geo1,2022-09-05,2281467.0,1107343.0,798423.0,1339911.0,-0.50181293,1.7299566,25365.387,12660.913,9534.954,15758.167,20574084.0,0.03488828,941246.6,715429.0,1.8728777
Geo1,2022-09-12,2608264.0,949656.0,2126456.0,832708.0,-1.2704656,0.29895678,28998.72,10857.983,25394.635,9793.151,18988412.0,0.034783393,941246.6,552371.0,1.5075158
Geo1,2022-09-19,2365852.0,2160504.0,218986.0,1479565.0,3.6410728,1.5676692,26303.58,24702.332,2615.1821,17400.584,29191458.0,0.035270415,941246.6,746118.0,1.9830174
Geo1,2022-09-26,782432.0,1389734.0,2227727.0,723792.0,1.5219686,-1.5150266,8699.092,15889.658,26604.037,8512.233,23222882.0,0.034845125,941246.6,504795.0,1.4338335
Geo1,2022-10-03,2730968.0,2806811.0,2385712.0,1227332.0,-4.313314,6.218767,30362.947,32091.945,28490.73,14434.17,26257812.0,0.034714773,941246.6,686409.0,1.7880477
Geo1,2022-10-10,613650.0,730136.0,442193.0,301845.0,2.142373,-4.337324,6822.571,8348.081,5280.7725,3549.8806,12883451.0,0.034895353,941246.6,257903.0,1.1703819
Geo1,2022-10-17,434335.0,1963686.0,96464.0,1133579.0,-0.0115169715,1.3677154,4828.9434,22451.994,1151.9956,13331.577,20414824.0,0.03457782,941246.6,659412.0,1.7190754
Geo1,2022-10-24,2762863.0,557700.0,1733671.0,1817339.0,0.94520867,1.6938763,30717.555,6376.517,20703.904,21373.01,24502268.0,0.034722626,941246.6,804648.0,2.2585516
Geo1,2022-10-31,2285645.0,2580458.0,972256.0,676440.0,-0.20641261,-6.7985144,25411.838,29503.916,11610.908,7955.345,11213870.0,0.03452397,941246.6,482946.0,1.4006535
Geo1,2022-11-07,2472433.0,1755113.0,1146533.0,2036360.0,1.3780066,2.5899184,27488.55,20067.254,13692.165,23948.83,29073286.0,0.034708753,941246.6,833382.0,2.4434893
Geo1,2022-11-14,2555472.0,1434001.0,0.0,1146842.0,-1.3332627,0.78238785,28411.78,16395.79,0.0,13487.559,19253152.0,0.035472404,941246.6,663052.0,1.7296411
Geo1,2022-11-21,2881275.0,1277771.0,1701929.0,1277187.0,3.301052,3.919671,32034.062,14609.519,20324.834,15020.495,29593410.0,0.03502796,941246.6,698834.0,1.8275971
Geo1,2022-11-28,1845072.0,2416169.0,0.0,0.0,-0.41103593,3.2854865,20513.541,27625.502,0.0,0.0,21770670.0,0.035239067,941246.6,0.0,0.0
Geo1,2022-12-05,2271712.0,2446259.0,3026864.0,790584.0,-4.7465863,2.150309,25256.932,27969.54,36147.52,9297.748,20616720.0,0.034838386,941246.6,534553.0,1.4789628
Geo1,2022-12-12,1949728.0,1577513.0,966098.0,1040461.0,-5.1404223,-0.80892193,21677.107,18036.648,11537.368,12236.453,17750742.0,0.03534644,941246.6,629499.0,1.6528398
Geo1,2022-12-19,2302082.0,1418409.0,711864.0,1236098.0,-1.0153167,-1.3569432,25594.586,16217.517,8501.246,14537.264,19334230.0,0.035323728,941246.6,688277.0,1.795931
Geo1,2022-12-26,1984262.0,1660425.0,934457.0,1758662.0,-2.8856614,-1.9266679,22061.057,18984.629,11159.504,20682.934,16209981.0,0.035235308,941246.6,796552.0,2.2078433
Geo1,2023-01-02,3353870.0,1481967.0,1247314.0,661371.0,-3.6595767,1.8953125,37288.383,16944.213,14895.716,7778.1245,21145642.0,0.034781415,941246.6,474532.0,1.3937331
Geo1,2023-01-09,2523722.0,1290027.0,281866.0,1994955.0,1.1402695,1.1295332,28058.781,14749.648,3366.1096,23461.883,21461244.0,0.035208434,941246.6,828067.0,2.409171
Geo1,2023-01-16,686369.0,1092923.0,808747.0,727414.0,-1.0511044,-1.6402626,7631.0615,12496.041,9658.246,8554.83,19948592.0,0.03531837,941246.6,507063.0,1.4345634
Geo1,2023-01-23,3014863.0,1879222.0,1732378.0,181817.0,-1.7419405,1.4815221,33519.297,21486.266,20688.463,2138.2783,19140092.0,0.03506811,941246.6,165943.0,1.0956594
Geo1,2023-01-30,985032.0,2147446.0,705917.0,1067723.0,0.5645707,3.4086921,10951.602,24553.031,8430.226,12557.071,25461036.0,0.035370465,941246.6,638793.0,1.6714694
Geo1,2023-02-06,599173.0,1540860.0,770007.0,1196552.0,-3.3556256,-0.051227055,6661.615,17617.572,9195.604,14072.179,16923960.0,0.034669206,941246.6,676531.0,1.768658
Geo1,2023-02-13,595692.0,3154158.0,1835732.0,971838.0,2.2769415,0.116793334,6622.913,36063.37,21922.74,11429.405,23106208.0,0.03528835,941246.6,605937.0,1.6038598
Geo1,2023-02-20,1839440.0,1305037.0,1482069.0,1132277.0,2.7857635,0.53233576,20450.924,14921.267,17699.215,13316.266,24426164.0,0.03497338,941246.6,658046.0,1.7206655
Geo1,2023-02-27,1963156.0,1439256.0,361380.0,2580993.0,-0.26806897,-3.7290602,21826.4,16455.873,4315.6846,30354.045,17252564.0,0.03461266,941246.6,880354.0,2.9317672
Geo1,2023-03-06,2535107.0,2484806.0,1362141.0,1140627.0,0.41847315,-0.25815576,28185.361,28410.27,16267.007,13414.466,21894092.0,0.03469174,941246.6,661350.0,1.724695
Geo1,2023-03-13,2819084.0,1663207.0,1439473.0,198779.0,-1.5221715,-0.23775712,31342.621,19016.438,17190.523,2337.7617,18119674.0,0.034865152,941246.6,179061.0,1.1101189
Geo1,2023-03-20,2084122.0,1061048.0,1000965.0,272500.0,-1.3786626,0.34476855,23171.303,12131.595,11953.758,3204.7656,16458416.0,0.03492114,941246.6,237186.0,1.1488874
Geo1,2023-03-27,1924917.0,903337.0,1077527.0,1494824.0,-0.039145913,-1.4982073,21401.258,10328.391,12868.079,17580.04,17489232.0,0.03478218,941246.6,748956.0,1.9958769
Geo1,2023-04-03,2295270.0,1811477.0,1504214.0,0.0,1.5127156,-3.20181,25518.85,20711.697,17963.676,0.0,19468944.0,0.03459195,941246.6,0.0,0.0
Geo1,2023-04-10,1937668.0,208870.0,1583619.0,0.0,-0.270662,0.3552769,21543.023,2388.1353,18911.95,0.0,20421846.0,0.034838147,941246.6,0.0,0.0
Geo1,2023-04-17,1664749.0,1692754.0,733598.0,0.0,0.7139074,-0.699383,18508.707,19354.266,8760.799,0.0,20999680.0,0.035135865,941246.6,0.0,0.0
Geo1,2023-04-24,1458235.0,1936890.0,1277700.0,512881.0,3.3816457,-2.4966512,16212.681,22145.62,15258.592,6031.792,19999380.0,0.034665164,941246.6,395498.0,1.296798
Geo1,2023-05-01,4247381.0,2271986.0,1362800.0,1610545.0,-5.4250865,2.2041044,47222.45,25976.973,16274.876,18940.988,20737418.0,0.0349969,941246.6,771316.0,2.0880482
Geo1,2023-05-08,1143262.0,1614431.0,1257187.0,0.0,0.50526655,3.5544581,12710.806,18458.754,15013.621,0.0,25089888.0,0.035001125,941246.6,0.0,0.0
Geo1,2023-05-15,2356448.0,1336937.0,1544783.0,1183021.0,0.99120766,-3.0943222,26199.027,15285.998,18448.16,13913.046,14947013.0,0.035067532,941246.6,673375.0,1.7568532
Geo1,2023-05-22,1841870.0,492723.0,1779534.0,294797.0,1.9436076,-3.0822916,20477.941,5633.596,21251.611,3466.9917,17774780.0,0.03530877,941246.6,252838.0,1.1659521
Geo1,2023-05-29,938208.0,1631250.0,1577977.0,1296788.0,4.285465,0.4005974,10431.012,18651.055,18844.57,15251.015,21479084.0,0.03497733,941246.6,704290.0,1.84127
